avg_time_per_q,accuracy,fast_answer_ratio,answer_change_rate,cheating
43.240344770470834,0.6090568738085027,0.11138671063568133,2,0
63.51623546725638,0.5182417961791927,0.09421823993230896,0,0
84.89703265664807,0.6789859401492824,0.4967968375456467,0,0
71.13066240866003,0.6189803099666547,0.24579319745748096,1,0
34.40912701745976,0.5954526369293657,0.3658222160857417,6,1
28.122202119365276,0.8308828537296098,0.47820601197684515,3,1
48.792625593737434,0.6559722175436277,0.33131927005974066,1,0
85.3868190154162,0.6447776011843022,0.36431556611080973,1,0
60.762116321640434,0.6248634854372987,0.2032211098662988,1,0
30.386829547034726,0.6029355562041818,0.526363305455817,0,1
62.863732270011994,0.668877920365895,0.1382272429331088,0,0
91.50382704718263,0.6178856256836174,0.21011756522672465,4,0
61.802384287224434,0.9,0.018877084421854984,0,0
69.25804664561129,0.544562496408928,0.23961161594749944,1,0
38.854705139593044,0.6028532056692854,0.3784925035497295,0,1
54.71625230259722,0.6029726722434088,0.1779592224753948,2,0
42.8622270296679,0.5797459458608762,0.09727355639802554,0,0
54.75985916380684,0.5832061483530553,0.2844790137789361,0,0
56.86658649937833,0.6527655053690958,0.13616186519532372,2,0
68.79934786773296,0.7431194710665465,0.11674434443483636,0,0
72.58475120811758,0.7694506412691628,0.10441634699256026,0,0
73.96653121955336,0.7196641524732446,0.1994208274774321,1,0
64.28380987881388,0.6076318229558698,0.2964332208410085,2,0
73.27711746406092,0.842173816791684,0.18972835011497546,1,0
48.684030885050205,0.8277733596458139,0.34511238382014703,1,0
78.79302232849932,0.8263158283549572,0.2919455992975398,1,0
67.69394730627013,0.6028546840296715,0.22306733170135298,1,0
55.52860747345927,0.7121434642741777,0.2033763817696716,3,0
67.32777219806246,0.7210254282474433,0.32840814952172226,3,0
35.45964289470549,0.730500758550862,0.3411151436819766,9,1
76.9744408117714,0.7068754796018879,0.47865900252122995,3,0
82.79725224633299,0.7049022707734368,0.18416612664727547,1,0
92.78363109799741,0.6197568539144732,0.3128554562403839,1,0
39.052554967677935,0.7707317030500208,0.061385014544081254,0,0
38.33829291855616,0.7877666616231495,0.27179726187562786,1,0
52.43301205580323,0.7136283930017924,0.28233164170387826,2,0
62.40055604171746,0.6555297353499059,0.4063712316343591,1,0
73.14253381674337,0.6905817116913112,0.14064366179358723,1,0
64.73452420862408,0.7748457282987199,0.14819694068252048,2,0
29.666981762639956,0.637251838907807,0.3163030073882606,1,0
55.40693981057442,0.7199435666601288,0.2543526498897543,3,0
72.41961963910869,0.5764749539971693,0.2610564287150945,1,0
63.45142103046575,0.6879216099360932,0.07629261713644023,3,0
71.43016770468037,0.5225338179479975,0.35170628948360877,1,0
56.66507786084461,0.5363086177930529,0.23758598257499025,2,0
56.98862896605004,0.8588481804549088,0.2227595982819872,1,0
62.798420864824266,0.6631646817240223,0.4497540301922431,1,0
66.15077470812385,0.7603714818030202,0.06404681931092927,1,0
62.97449580190155,0.38231586236525095,0.20567169894484325,0,0
61.78512968711188,0.6262301536331032,0.13164056925411757,1,0
49.94006570566454,0.6324216740241662,0.06418669010890224,0,0
65.6634567948138,0.5941761459449885,0.2618527886063666,0,0
61.82731906487155,0.663965556823449,0.12401660095672332,1,0
76.94225861867879,0.5633654748228504,0.033819620164299145,2,0
77.9837681985226,0.7755861143420582,0.25762208890349697,0,0
62.77734626225916,0.7158932887993332,0.012382914566190109,0,0
54.37072574864828,0.5355644260001791,0.13407365815939284,1,0
50.419043888186664,0.698465471767401,0.1273204072685487,0,0
66.35241531096169,0.6814519903098275,0.12006403941929214,0,0
61.16010102522839,0.8110881477382682,0.12584308478131856,1,0
54.842194866433864,0.755586860218305,0.20851268953406768,3,0
60.653952852513704,0.5381680163120448,0.10976149785162533,0,0
30.540388126258637,0.6078187943491535,0.4609991974625959,0,1
42.44963241877212,0.7583468608540558,0.5040278448546895,0,1
53.29307152821003,0.5178486621648501,0.015443478209470937,0,0
78.36761557208249,0.7099902041775106,0.190090304637219,0,0
66.052374626862,0.5821651933006057,0.41814715117979134,2,0
68.903677848556,0.7008945072852323,0.21887216633873793,2,0
43.576322313884376,0.7038264819331764,0.277104764549822,2,0
62.54073649588002,0.6874533657077802,0.15058504982255774,1,0
71.10834676644413,0.5753182759344054,0.19572132477472387,0,0
27.525203905153294,0.6795927022230112,0.37386853838126805,0,1
56.00672240994567,0.7720222478276684,0.31278607512198514,0,0
60.48921820040038,0.6315400167408662,0.22438275945666109,0,0
23.73551379684998,0.7400912231522413,0.43793253050494535,3,1
38.99014069979235,0.8501447934588064,0.44383805871058557,0,1
72.6924097137755,0.8409528691552579,0.33007768812400734,1,0
47.107260887520205,0.80546894746825,0.38582139097227025,2,0
65.25818967996162,0.664277767313411,0.035482971625330526,2,0
40.315748831438526,0.6602803356902325,0.22450176483559253,3,0
59.419567361009236,0.6323399875531373,0.17116441214844452,1,0
35.76341467945058,0.5987932417579374,0.28323102671625233,1,0
76.82126562353496,0.6336049786775741,0.07567285187071737,0,0
66.13350806905241,0.5089034028388693,0.05218294539412725,0,0
59.63074566186332,0.7078024943735173,0.22885217017294693,0,0
48.372575712462606,0.621536484724427,0.16634776623333108,1,0
79.10633895238165,0.7631264870800236,0.18689492882025582,1,0
89.50652623882102,0.7550003438263213,0.10856700605727232,0,0
32.13027203329872,0.7893015753572061,0.2468182548583379,0,0
78.5424604567923,0.5723190608068972,0.0444572917160256,2,0
50.8493139510008,0.640409629094884,0.4434518288536461,0,1
65.07017544861714,0.576978717733112,0.05374022178502066,2,0
42.010979514972206,0.494090483752621,0.1738612694986205,0,0
72.95017976316032,0.5829797030896728,0.37545151895861784,1,0
57.28619546882774,0.5707259383843157,0.5619476630961838,2,0
50.94119058310114,0.7630605177363398,0.3166520044846018,0,0
41.54912796499558,0.37608582610362123,0.22014176372339278,0,0
68.25806243964323,0.7010314978159983,0.1454893068865892,0,0
71.89210298879021,0.6246380679167727,0.02229694361212375,1,0
50.64703905480312,0.6042337332317907,0.4081608148590677,0,0
67.80864505610056,0.6193963503262511,0.15603977066378508,1,0
42.83487915565286,0.6965757555757612,0.04854537473183508,1,0
72.02791547807017,0.6402024349457959,0.2791170982662481,2,0
60.69850947636218,0.8878239620768551,0.3228114447868223,1,0
57.20145342138977,0.6696845764734212,0.0828142504442388,1,0
58.47381191206282,0.6029156690122678,0.2976019503239577,0,0
73.03329235508802,0.5970324631175339,0.3790914571330821,3,0
71.25617459797512,0.6283824318583359,0.18259834745209189,1,0
67.94197986529063,0.8090556729913435,0.3696827354406898,1,0
62.065518149960795,0.7043113721446708,0.2617299907198561,2,0
61.16731691869059,0.7877037456655711,0.14798092446667788,1,0
69.27570392997787,0.5235789026010345,0.025507691106509026,1,0
63.48741838768107,0.6012857753269476,0.057710331692636715,0,0
70.23827110296727,0.6569628536245544,0.10053318631827178,0,0
55.3482483972291,0.6299491833960348,0.07095643344763691,0,0
23.477433538392916,0.7202972940949334,0.3306317530788619,0,0
75.58236902789122,0.7551500717385533,0.30295037533672625,0,0
92.80469470461387,0.6133876739897858,0.3113909728303591,2,0
66.62046665352874,0.36279497497127333,0.1969915813441365,2,0
58.4976715007475,0.5577180812831948,0.15630482678848642,0,0
57.953328841559504,0.52994916960662,0.258880961280944,2,0
35.06675177421744,0.6949009927330133,0.383662475727938,0,1
60.26114112450007,0.8543469979931162,0.07080120577413565,0,0
43.169719068796674,0.6843074818614824,0.1109090323469664,0,0
52.24358313119658,0.8319773086209832,0.45627085244138177,0,0
45.04459758524605,0.6838016911783674,0.10002412394923386,3,0
63.73198742081656,0.7622974756204621,0.036811413214717266,0,0
55.550382714437056,0.6824113062376065,0.14489960462129992,0,0
67.42816985966941,0.7255374334210634,0.2827879659464581,1,0
57.37945260386249,0.5573007525957365,0.31447491862642474,0,0
74.79502781731863,0.6189905222477872,0.2623688160134422,1,0
63.20300852003163,0.8008111571640253,0.029399502435886262,3,0
92.86049593454601,0.7429709204686588,0.062011495128846954,0,0
31.55458615663361,0.5144809572884337,0.2886298877239568,0,0
50.29624967617638,0.7575115691837282,0.32712820821881294,1,0
73.52230337473067,0.7731669344536743,0.10240431577328246,0,0
97.92488560209597,0.6224397736364292,0.2422995620373309,2,0
56.2704783342681,0.6834043569066139,0.13885353126325897,1,0
60.65503489767584,0.5925939639024004,0.07170267350392469,2,0
56.60528636229592,0.6808397262070687,0.1799635728439548,0,0
79.97185668881387,0.6657116328425061,0.21642583692581324,0,0
55.690382047859714,0.6114697085437114,0.12232061313040307,2,0
70.20104759817157,0.6459472596869492,0.19286684516082514,0,0
55.20297601651993,0.595746263309416,0.130262551567988,1,0
40.91161867131009,0.7188969784738842,0.1329281835512104,1,0
64.70321580695148,0.5855773680384427,0.30377257753335096,1,0
67.5477722015299,0.6854042504324377,0.2929958043152165,0,0
79.39838823798392,0.6780810295332091,0.4244096621707679,1,0
58.343294603740254,0.5711851581239415,0.4006774288447023,0,0
50.739569044314585,0.6101188123592413,0.3611441218995419,2,0
68.4414164492854,0.6812513592311586,0.06824120166665724,1,0
63.61105638356598,0.787442468473478,0.33925337495067587,1,0
64.20997615683959,0.5859497543751868,0.12662397022887473,2,0
58.90330944379083,0.6376145148534542,0.10538330636508332,1,0
77.40507854990655,0.6313747556388791,0.0777105870913732,0,0
65.54239074563586,0.4746593086956248,0.08104809248619022,0,0
53.35225258353856,0.6171120755262676,0.38466697206711553,6,1
76.66585047840758,0.7251920881387223,0.025301874417031942,1,0
69.88574694150316,0.7281318842988582,0.19820383020716345,1,0
35.588424890756144,0.6019965263589312,0.13979102024780143,2,0
69.03478920443443,0.7035709764359898,0.30522202339476723,0,0
66.30423305470589,0.6251148178289182,0.043150506916007636,2,0
72.16427509205333,0.685753176257304,0.03228915600504583,2,0
75.66663142060888,0.7435974907964322,0.19420139311216636,0,0
53.9868271231661,0.5836247994915853,0.25097066652596456,0,0
72.36008427675611,0.6979736919175882,0.2017438836146728,0,0
51.56541853471365,0.4860161238721195,0.04992531920312413,0,0
89.32317112513552,0.7475338613071827,0.43598102400611977,2,0
40.02072500224128,0.49541991528497675,0.3124219602086129,1,0
20.233567330495095,0.6157409233051387,0.45848253749521384,3,1
35.2391810126385,0.6310356341077946,0.09414037312611175,2,0
46.641666237554276,0.7361670390109238,0.28211506531706,2,0
43.21326902160408,0.8289185425454584,0.09848615900394214,1,0
89.34118355555464,0.631198475457999,0.17497314883026513,1,0
55.10250752882724,0.6508588610451618,0.19300267644639418,0,0
39.85986315933846,0.5441353017060035,0.05415917978693461,3,0
76.71574465169688,0.7065174709096772,0.16063147410603779,1,0
51.20214091767611,0.7497977237757205,0.17626113952062564,0,0
41.447199351879036,0.7676571002639777,0.3363190357401466,0,0
73.1375839147395,0.5503915273120209,0.13205369324068972,2,0
69.35043264867049,0.5626510891248505,0.0324994531426338,3,0
53.47564975567158,0.7404619523712596,0.09694854669704346,0,0
81.11310000361843,0.7439172671890326,0.15447315468643733,1,0
61.93652369566088,0.44500067714929814,0.28936418089936367,1,0
50.75262238677971,0.5254672035889533,0.4351787451901627,0,1
67.54111322999856,0.43051073529637246,0.1348483813153494,2,0
83.3820831092979,0.6308816410675462,0.12099782064546948,2,0
61.641040446381425,0.6641689042758294,0.29470028073606136,1,0
25.121333256676863,0.6564238424292789,0.3646961080147519,0,1
96.74052973592096,0.6952069219980312,0.22378497154330232,0,0
51.81338748026148,0.7157262312303715,0.09003446203641687,1,0
34.34585680009865,0.621980850961087,0.563053691339211,3,1
49.49402242618118,0.49881181952469467,0.09503400803452336,0,0
56.94908326553163,0.6713768804206423,0.18795649331749464,1,0
38.33514904583791,0.7262434201928978,0.7573682240646578,3,1
63.02745268311006,0.5087541154865837,0.1764843902017299,0,0
69.9153043139804,0.5532216147593757,0.06789716597714979,1,0
86.8823731346335,0.7701208743184034,0.24019136398124713,1,0
58.193031423172386,0.8130151933422007,0.21512882205782816,2,0
41.503188968303604,0.6034941407298844,0.08909354357807517,0,0
42.26522810235549,0.5195692486506098,0.26616501764810896,2,0
50.0136822270131,0.5901642542003306,0.12637791952790367,0,0
34.88706288571602,0.567104468255514,0.35510308306443644,0,0
72.3754473665848,0.6042772319533423,0.31407325992121204,1,0
52.52679654553383,0.7322761038797102,0.2028771679850941,2,0
55.33522532545724,0.457791277530742,0.054686582199452174,1,0
59.97162775742994,0.44564508741848585,0.0397636910329479,0,0
39.050693631068526,0.8442953893558448,0.149411065719472,1,0
47.08025458835937,0.5695563835334657,0.07555479994034715,1,0
70.12067288531958,0.7683657783436597,0.04648819512842852,2,0
69.2780869617944,0.46547490673934566,0.25985864346457016,0,0
53.35242103949044,0.7358603935379842,0.22708477846146694,0,0
52.50178574182017,0.4985494346856742,0.5845441255499009,3,1
40.414096161633935,0.5512649119730355,0.2728104129368095,1,0
54.825191847675306,0.51033398062043,0.07677812030329581,0,0
56.537403852967955,0.7044725830462624,0.3016328164006568,0,0
20.0,0.5458806439164345,0.1813267299252094,2,0
89.06293220424119,0.5501577345157664,0.3107325008661529,1,0
65.49498021810088,0.7173653360217926,0.09977136504276331,4,0
26.703967421824064,0.7475969741561096,0.3357579888134337,0,1
90.76760164286166,0.6929321184567434,0.16598818230904194,1,0
68.78493000258574,0.6761041336431339,0.3441519485826597,0,0
66.44289210032947,0.7279849404086416,0.09673807072853767,0,0
50.89502402699931,0.8167778232658892,0.20386464486234684,2,0
61.593340860528265,0.6251681006206158,0.0833297615556471,4,0
37.11479525655963,0.5522153014742791,0.06004139885376375,1,0
71.92539141637268,0.8343094504973395,0.4549954684779887,0,0
54.38342521735169,0.7914901153519462,0.14489832440437636,2,0
62.01072294831935,0.528587078747998,0.4395002611676601,1,0
78.03082293299559,0.7313261460724791,0.06913982460765489,1,0
64.27122166273587,0.6907516006608869,0.20585025116488698,3,0
63.93701168194903,0.6428989136082592,0.05951259232260134,0,0
64.14748957233276,0.534762513036975,0.17862575936416003,0,0
49.00092594157031,0.5089168069915033,0.33979345941309597,1,0
72.54007079151403,0.5952436422352629,0.24183271306692578,0,0
83.15038666206726,0.6427960382849416,0.02830467421087004,1,0
71.38208490146897,0.8141049198722794,0.071257193087778,0,0
44.1381800016195,0.5424914379826191,0.6239608017377101,0,1
46.840777216227174,0.751822315873854,0.20549231500756965,6,0
46.983191656906115,0.6712908786788542,0.1405738046762304,1,0
38.3868596356224,0.7315925507981433,0.3026282619586461,1,0
78.48379606242653,0.8522575774207163,0.3133154025497645,4,0
56.187301985889476,0.6056428119079328,0.15646551118079224,1,0
80.99765913721478,0.6637907689146763,0.22221388318468818,2,0
48.27132475969799,0.48183008242311465,0.18507042835650653,1,0
53.43736525757129,0.5830164649022549,0.05483456044524984,0,0
37.00470501032225,0.7806015216633538,0.5197930442998576,0,1
73.82175102989267,0.8524665903437453,0.12065894635267047,1,0
60.911252936992604,0.6667179114915751,0.20847191329668383,1,0
63.16687132511575,0.644780013014571,0.32037092427445957,0,0
60.24791350958424,0.6960828984409746,0.5021363249831639,1,0
62.6578158041394,0.6797026599169518,0.03192553634327734,0,0
43.25294973172883,0.8752553060760864,0.45599202159002644,1,0
61.21390651459918,0.5489590051299698,0.006340602071980177,3,0
57.201315097328006,0.48150458845139643,0.146213152265333,1,0
35.62903576117328,0.5672126001538168,0.4484062626472983,6,1
40.59104623337952,0.5033561599050813,0.4610250128471238,0,1
49.78982788486671,0.6613555004648145,0.07668472894565173,0,0
58.732379588930556,0.6556343727812423,0.11922268913387388,1,0
55.53957175839744,0.5006725689005006,0.15640242963621193,2,0
66.25953007462294,0.646705811151472,0.15470018223239246,2,0
43.233369604694886,0.6055739167685005,0.33590358703090745,0,1
45.668621064394664,0.6739871498961477,0.2654402435226848,1,0
41.43654421551063,0.5723094579079107,0.4141344013856781,3,1
90.98674980328252,0.6099492635776146,0.1856134716079928,2,0
22.849665171421556,0.5805418526771132,0.5539165889070421,0,1
47.54742157027329,0.7828912319866338,0.09052386710768075,1,0
46.79133600233744,0.5364941798370956,0.1651588346065578,1,0
55.813534176850645,0.5917506434333492,0.0406521078349658,1,0
84.34273628931001,0.6564841247643127,0.11797272843583724,1,0
36.26312988976398,0.6193416958552286,0.31063663549277404,6,1
49.57959607069161,0.7656329143421648,0.36235484896216824,3,0
69.32705256458358,0.6196666280125326,0.03614020771093521,0,0
51.002932033937284,0.6846481989382821,0.21437248966898473,4,0
76.85118243032903,0.6532758303914771,0.07381210492468869,1,0
64.57900560366016,0.5646118925897242,0.12745024829409024,2,0
80.83169094555403,0.6192606596048504,0.022238433449791727,0,0
50.07983635270472,0.6471255894315567,0.26165890994897056,2,0
63.5281534575663,0.5578165623856014,0.6249313348555638,6,1
72.36876937550186,0.9,0.11449412570813639,1,0
69.81870228880051,0.6723446461209747,0.13233386756221133,1,0
59.23217328588504,0.754556737867067,0.3150965779622911,0,0
29.58626030551569,0.8040034679971783,0.48634669498358335,12,1
46.98346983564615,0.850437660378159,0.12579138184214086,3,0
57.96034010849116,0.4696895601135789,0.0867520913519469,0,0
28.938653324691636,0.5175789930812376,0.45012279133595445,6,1
64.24013568372631,0.5098726085172065,0.09591438266929295,1,0
47.608538522290196,0.6009355982077977,0.2425759320019342,1,0
69.31624051258513,0.6143439395930983,0.11386229303574918,2,0
74.34182556187045,0.5028213302166941,0.1260651948842658,1,0
49.41239238896574,0.7610337876617874,0.2257341274240809,0,0
77.8902910163204,0.7774758380583845,0.0487081140873717,2,0
56.43087096371726,0.579278224233407,0.16755863151699382,1,0
77.32931829132337,0.7180508054853778,0.3241410439554558,2,0
40.10158481030517,0.7374162147791943,0.4488633123463007,0,1
76.83492482485639,0.7161555776307863,0.23408550164833997,2,0
45.04470306705476,0.5141898539038157,0.1751276207671058,4,0
58.39809019831162,0.8945378042881389,0.08749363893967693,3,0
81.77143890886403,0.8587213742421699,0.2620225782317237,2,0
50.72944728477631,0.6010764611260758,0.18117113421822872,0,0
29.441981614788077,0.6036815864624911,0.07074985914076232,2,0
30.86116227785317,0.5169230784500012,0.13026576903657344,2,0
22.403390209859083,0.7114835772398876,0.18791116161988222,2,0
28.28754117124761,0.6496807429171221,0.30946508783360804,0,0
53.825412552172764,0.6982006189882346,0.13178200551758307,0,0
79.17792124262583,0.6078898771223812,0.04086478138473675,0,0
53.366560807302406,0.5237653116302887,0.014799520461853287,2,0
64.85291030402148,0.5539079632129299,0.05360714916847494,2,0
58.3501276475459,0.5882725128526731,0.11243768460007565,2,0
60.12823418154037,0.664922738203958,0.17401555757270654,0,0
34.62269937177719,0.57146593200681,0.34976923291199313,0,1
57.38729483538014,0.7278925828502438,0.1325244916138713,2,0
66.91746149965526,0.7178163231870988,0.4714883579304217,1,0
42.36025992838027,0.7434021942486743,0.631158528568505,2,0
75.15190766002087,0.6796614116467485,0.15058262462521163,1,0
44.45541265905381,0.8583338148889106,0.5138911328639939,6,1
57.07413988686148,0.8643985913349918,0.5785367392132776,0,0
72.08090136348272,0.6008608993773086,0.2226179379197056,3,0
49.47983360614235,0.5442390729932974,0.11150701575924397,3,0
51.941654641869924,0.7266948467267629,0.039707570306507345,0,0
62.343957754051246,0.7087343045779242,0.03727734576489215,1,0
57.146684623727076,0.7302526680762103,0.010292343435747421,1,0
53.268929509925655,0.6002236351238257,0.2843384864528268,1,0
49.91327941820106,0.5475699587618783,0.21981224640758784,1,0
51.637579173209346,0.6343351515920681,0.20728479011781079,3,0
74.08753116294731,0.8236556624455206,0.2627236786819001,2,0
30.850148914974707,0.6297812359518433,0.08005589170338134,0,0
65.28741546554,0.7196082369481693,0.23643637033314782,0,0
56.4534457228052,0.5937095939708861,0.21733449863699664,1,0
70.91720249999473,0.5620253795731741,0.2957268888438777,1,0
40.796489647720854,0.5954215728609361,0.5195098036057177,3,1
20.0,0.424841956079477,0.4051659155188541,3,0
68.7696991571614,0.5844518366026963,0.2228217600823285,1,0
64.86411365172631,0.7383442178720294,0.22606211045287317,0,0
60.32794254939829,0.6543320446807382,0.36253275862973927,2,0
52.96989275583163,0.5653992445194856,0.18319502444271846,0,0
72.79921832933434,0.6446411333076743,0.31078413734759375,0,0
53.80456035433452,0.6759813548007717,0.12569891840242256,0,0
87.5207643997453,0.733233234547834,0.52462962796343,1,0
68.4657428324147,0.5768666786412325,0.08134784186979348,0,0
92.06742101159223,0.6492412915257574,0.058347881432953386,0,0
48.21699004619647,0.683288725589561,0.49560254137097903,0,0
33.66111539650723,0.7553475953118783,0.04515942871500025,5,0
70.72184396228724,0.5249321936938744,0.045591725295179825,0,0
72.79056092587929,0.6194185704978219,0.019837680172463474,0,0
60.53040145582136,0.47011615395857664,0.29497308197338695,1,0
36.91810131383035,0.5660350304577425,0.25586999919379094,3,0
53.281572229258224,0.6837134242378855,0.1212779615656076,2,0
69.26978300880502,0.8209207697299452,0.17563199386525724,1,0
57.23735511519382,0.626181498045162,0.43689039055278284,1,0
58.260222217914055,0.6098405554690609,0.2167484627952481,2,0
57.36811547007371,0.5500537714774365,0.2531751870769844,2,0
45.99128016560248,0.5133210298795502,0.2965815552803323,2,0
52.00469510874601,0.5638284083079805,0.06761153191951946,2,0
38.60166869219202,0.7120717508056054,0.25219601566167194,1,0
86.51939922466539,0.44041332962191004,0.073512935575832,1,0
52.86940687293027,0.6293941605720551,0.06230323812742775,1,0
40.45798431219996,0.5728610951365155,0.5496329593217306,12,1
26.909107054677833,0.5452782642821139,0.4835530620541993,3,1
71.91792359401623,0.6737883678391368,0.2119896854595438,1,0
19.21730930281142,0.5981904495292226,0.598454945489725,6,1
73.80922677082434,0.5412397214646063,0.2612122973935199,0,0
59.46948112681934,0.5916423854449917,0.40955412959722876,0,0
91.65907580401064,0.49555128688473116,0.09958811883458464,1,0
40.40198890733973,0.4855381190439142,0.2604636889221677,0,0
61.14570720239388,0.5703337583666094,0.3149472040741079,0,0
65.50847720825797,0.535482988939233,0.23818091077898376,0,0
78.49348788564356,0.7391121190677918,0.3933801071954763,1,0
53.65714557913837,0.6418087185600754,0.11827220880778413,1,0
61.29696609786431,0.5335943435403856,0.0743951686365148,0,0
27.862999063839474,0.6393971126171578,0.1532169256937183,1,0
47.54746703965938,0.7201132927177546,0.17723178409265053,1,0
66.77423925832862,0.7076401890867844,0.12183586569153701,0,0
76.5626148945482,0.8214655093273326,0.4166138756660026,1,0
55.773955964015805,0.5697348280837601,0.11566809149977376,0,0
90.8453328479744,0.7782932454837278,0.20382336168191312,2,0
86.4037383967364,0.6130896694053338,0.22126594860681528,1,0
59.09021262337785,0.657634063765323,0.06962133685965835,1,0
23.797454982393184,0.56415511188905,0.08650910951764099,1,0
33.33650436291019,0.5461829690366693,0.14679410674715526,1,0
48.33211760058881,0.8316777919467221,0.17593918737266923,1,0
76.73761661886253,0.8391287341595606,0.12859365862445,1,0
64.65408431675651,0.6795873652510397,0.15320382768468374,1,0
28.586282756657816,0.7334356342255388,0.17659896244896023,0,0
56.56851256694756,0.6714781982131955,0.21424326262433724,0,0
84.20042061844673,0.808197981512556,0.13454597422131456,2,0
54.377929690460206,0.47192120808686794,0.2998296178124467,1,0
48.75045574086501,0.8130152135046111,0.2946552377125715,2,0
90.81936153777174,0.48198789862354824,0.15807831890526733,2,0
60.80114305197522,0.8099050762411865,0.24171776558525324,2,0
52.8126435182088,0.86399184381663,0.14408079887637767,2,0
65.25250738242418,0.5246880752852142,0.27590163412361585,1,0
60.25747089561133,0.5791172503014653,0.37532101819122105,0,0
53.5628658264736,0.648769230399119,0.3031210664593583,0,0
78.12684492827944,0.7334645905179421,0.28967457637998195,2,0
76.7355270417673,0.4330821563028602,0.11440976010195632,1,0
43.74018572945632,0.6438366589064024,0.3868078852933429,3,1
58.456691736396934,0.7166211144703872,0.24646699788977822,0,0
77.20350564599224,0.7285648912271169,0.07901014028394307,0,0
59.25446131261986,0.7150194709772543,0.32760389829803305,0,0
66.99964900843261,0.6047475190895042,0.07704874440228596,2,0
75.50530301909251,0.6089043152502956,0.022516458435263145,0,0
72.13266540398523,0.5936064725890194,0.0663113899820708,0,0
86.84632024809406,0.9,0.5477465707194915,2,0
66.76926024060256,0.5469275988136172,0.1587018444627314,0,0
34.73910021197644,0.6742574183348247,0.30505120235461075,2,0
25.659623923605093,0.6280781527549948,0.6780706329368046,3,1
80.25160228022588,0.6336264539026523,0.15677868928611458,1,0
55.03075245101058,0.6821072871914035,0.1360834292452495,2,0
65.79808717699636,0.5918324387828964,0.23832743964813677,2,0
47.2281651520376,0.6537592125716859,0.11072244317693958,1,0
75.01322135520451,0.605098581084633,0.2580166019925265,2,0
54.22751626750814,0.723329445042853,0.1640272590979305,1,0
81.8716235791428,0.6099347641628654,0.54055352380015,2,0
52.016489686527336,0.6557598794214007,0.29063991253046895,4,0
76.77200095076543,0.6505213942011631,0.18240139844501102,2,0
70.11594157231303,0.8384965331977986,0.18435468645724845,0,0
49.16412141878774,0.8353945106099201,0.09256433317747213,2,0
76.48494499120768,0.5300604200158684,0.3950854894332166,2,0
46.47548264286003,0.5701484683063973,0.19928921641075595,0,0
47.662992166436226,0.5038880511552181,0.11488396461007891,2,0
70.82566938169039,0.6111026418223314,0.07829572800155911,0,0
50.61986997801018,0.6372246977762477,0.03382853363571591,2,0
51.09235399118236,0.5768541840680461,0.27078389612158926,0,0
54.84148936184411,0.6811874897039253,0.2830949250853913,0,0
44.99746215191226,0.5949855770877532,0.31092757040870733,1,0
75.67491614510845,0.6409035264140899,0.16627776275068423,0,0
69.12772047727275,0.4597283197989034,0.3325018183165864,0,0
58.96006954964275,0.7100032238949944,0.2971145586336318,1,0
58.3741189923969,0.5489861354804768,0.06458032788552305,1,0
66.75233269150769,0.6010915624056343,0.227938738802147,0,0
